split,scenario,phase,method,horizon,n,nwis,wis_kw,mae_kw,coverage50,coverage80,coverage90,width90_kw,events
calibration,joint,background,rolling,2,499,0.0945349872902379,25.590621059467402,62.70427590530975,0.5270541082164328,0.8136272545090181,0.9539078156312625,147.81787080185015,0
calibration,joint,background,rolling,3,505,0.11201309952054407,30.32194604021128,90.55094844956314,0.5326732673267327,0.7861386138613862,0.9386138613861386,152.30681715171852,0
calibration,joint,background,rolling,4,511,0.12209149329913929,33.05016723607701,103.40070841487281,0.5166340508806262,0.7064579256360078,0.8414872798434442,141.50519464533582,0
calibration,joint,outage,context,1,51,0.06990284706312964,18.922700699989196,32.01135397633008,0.6470588235294118,0.9019607843137255,0.9803921568627451,181.83093691034847,6
calibration,joint,outage,context,2,45,0.07396299352269983,20.021782346594843,31.72956869771144,0.7333333333333333,0.8666666666666667,0.9111111111111111,155.78730462821352,6
calibration,joint,outage,context,3,39,0.07808112473952208,21.136560466988627,40.58353356481725,0.5897435897435898,0.8205128205128205,0.9487179487179487,137.77985728793618,6
calibration,joint,outage,context,4,33,0.09391887702736353,25.423840011307306,74.17516464646465,0.3939393939393939,0.696969696969697,0.9090909090909091,114.83873755157408,6
calibration,joint,outage,persistence,1,51,0.1469253520888715,39.772692810457514,55.83110588235294,0.13725490196078433,0.47058823529411764,0.5686274509803921,98.95134640522875,6
calibration,joint,outage,persistence,2,45,0.12748651874524797,34.51060062433862,54.85123481481481,0.28888888888888886,0.6666666666666666,0.7111111111111111,151.0810688888889,6
calibration,joint,outage,persistence,3,39,0.11606049803949695,31.417576819291817,53.34374957264957,0.358974358974359,0.7435897435897436,0.8717948717948718,192.32115512820513,6
calibration,joint,outage,persistence,4,33,0.11711374140369338,31.702689797979797,54.7783,0.48484848484848486,0.8484848484848485,0.8787878787878788,223.75852323232323,6
calibration,joint,outage,quantile_raw,1,51,0.06990284706312964,18.922700699989196,32.01135397633008,0.6470588235294118,0.9019607843137255,0.9803921568627451,181.83093691034847,6
calibration,joint,outage,quantile_raw,2,45,0.07395712611936558,20.020194040512266,31.72956869771144,0.7333333333333333,0.8666666666666667,0.9111111111111111,155.6761232024329,6
calibration,joint,outage,quantile_raw,3,39,0.07849102318658614,21.247519976608867,40.58353356481725,0.5897435897435898,0.7435897435897436,0.9487179487179487,136.97969934180873,6
calibration,joint,outage,quantile_raw,4,33,0.10120505368569122,27.39620803271661,74.17516464646465,0.3939393939393939,0.45454545454545453,0.6363636363636364,103.8030976155765,6
calibration,joint,outage,recovery,1,51,0.06990284706312964,18.922700699989196,32.01135397633008,0.6470588235294118,0.9019607843137255,0.9803921568627451,181.83093691034847,6
calibration,joint,outage,recovery,2,45,0.07395712611936558,20.020194040512266,31.72956869771144,0.7333333333333333,0.8666666666666667,0.9111111111111111,155.6761232024329,6
calibration,joint,outage,recovery,3,39,0.07849102318658614,21.247519976608867,40.58353356481725,0.5897435897435898,0.7435897435897436,0.9487179487179487,136.97969934180873,6
calibration,joint,outage,recovery,4,33,0.0974764164990725,26.386865946298926,74.17516464646465,0.3939393939393939,0.5757575757575758,0.7575757575757576,108.90108342660047,6
calibration,joint,outage,rolling,1,51,0.06990284706312964,18.922700699989196,32.01135397633008,0.6470588235294118,0.9019607843137255,0.9803921568627451,181.83093691034847,6
calibration,joint,outage,rolling,2,45,0.07395712611936558,20.020194040512266,31.72956869771144,0.7333333333333333,0.8666666666666667,0.9111111111111111,155.6761232024329,6
calibration,joint,outage,rolling,3,39,0.07849102318658614,21.247519976608867,40.58353356481725,0.5897435897435898,0.7435897435897436,0.9487179487179487,136.97969934180873,6
calibration,joint,outage,rolling,4,33,0.09922366035448416,26.859844857958862,74.17516464646465,0.3939393939393939,0.45454545454545453,0.6666666666666666,105.58247048251434,6
calibration,joint,recovery,context,1,86,0.08842110636646243,23.935593493401377,70.55278090140939,0.5697674418604651,0.8604651162790697,0.9883720930232558,137.40804312296194,6
calibration,joint,recovery,context,2,86,0.09561022005091767,25.88168656778341,64.43176956928762,0.5348837209302325,0.7674418604651163,1.0,149.6293248783206,6
calibration,joint,recovery,context,3,86,0.11502802037240656,31.138085114810455,94.28633264710481,0.5348837209302325,0.7790697674418605,0.9767441860465116,154.81830726282737,6
calibration,joint,recovery,context,4,86,0.12404063644202899,33.57780028485725,105.6754125968992,0.5232558139534884,0.7674418604651163,0.8488372093023255,144.203289113185,6
calibration,joint,recovery,persistence,1,86,0.06267625243360289,16.9664615337763,30.74363798449612,0.23255813953488372,0.6976744186046512,0.9069767441860465,102.79126220930232,6
calibration,joint,recovery,persistence,2,86,0.10778488079590219,29.17736723145072,53.08414767441861,0.23255813953488372,0.6511627906976745,0.8372093023255814,157.28394011627907,6
calibration,joint,recovery,persistence,3,86,0.1440110707607241,38.983796854928016,70.97588410852713,0.3023255813953488,0.6395348837209303,0.8023255813953488,194.504232751938,6
calibration,joint,recovery,persistence,4,86,0.16676324344292576,45.142810000000004,83.44705077519379,0.32558139534883723,0.6744186046511628,0.7674418604651163,218.17511841085272,6
calibration,joint,recovery,quantile_raw,1,86,0.08842110636646243,23.935593493401377,70.55278090140939,0.5697674418604651,0.8604651162790697,0.9883720930232558,137.40804312296194,6
calibration,joint,recovery,quantile_raw,2,86,0.09559619842401182,25.87789091338,64.43176956928762,0.5348837209302325,0.7674418604651163,1.0,149.6293248783206,6
calibration,joint,recovery,quantile_raw,3,86,0.1151040360545167,31.158662559957673,94.28633264710481,0.5348837209302325,0.7674418604651163,0.9767441860465116,154.79139925507087,6
calibration,joint,recovery,quantile_raw,4,86,0.1263882335078794,34.21329481058296,105.6754125968992,0.5232558139534884,0.7209302325581395,0.8255813953488372,138.08388474537048,6
calibration,joint,recovery,recovery,1,86,0.08842110636646243,23.935593493401377,70.55278090140939,0.5697674418604651,0.8604651162790697,0.9883720930232558,137.40804312296194,6
calibration,joint,recovery,recovery,2,86,0.09559619842401182,25.87789091338,64.43176956928762,0.5348837209302325,0.7674418604651163,1.0,149.6293248783206,6
calibration,joint,recovery,recovery,3,86,0.1151040360545167,31.158662559957673,94.28633264710481,0.5348837209302325,0.7674418604651163,0.9767441860465116,154.79139925507087,6
calibration,joint,recovery,recovery,4,86,0.12605134558422193,34.122099249648876,105.6754125968992,0.5232558139534884,0.7325581395348837,0.8255813953488372,138.72226393684653,6
calibration,joint,recovery,rolling,1,86,0.08842110636646243,23.935593493401377,70.55278090140939,0.5697674418604651,0.8604651162790697,0.9883720930232558,137.40804312296194,6
calibration,joint,recovery,rolling,2,86,0.09559619842401182,25.87789091338,64.43176956928762,0.5348837209302325,0.7674418604651163,1.0,149.6293248783206,6
calibration,joint,recovery,rolling,3,86,0.1151040360545167,31.158662559957673,94.28633264710481,0.5348837209302325,0.7674418604651163,0.9767441860465116,154.79139925507087,6
calibration,joint,recovery,rolling,4,86,0.12625650530191165,34.177635985227475,105.6754125968992,0.5232558139534884,0.7325581395348837,0.8372093023255814,140.7912656966249,6
calibration,no_backfill,background,context,1,493,0.08898255906357047,24.08757873850853,69.49496515807398,0.6125760649087221,0.8296146044624746,0.920892494929006,133.2204670469764,0
calibration,no_backfill,background,context,2,499,0.09506605848134617,25.734382030900406,63.38442816753013,0.5290581162324649,0.811623246492986,0.9478957915831663,147.15906966832267,0
calibration,no_backfill,background,context,3,505,0.11233744646306809,30.409746757552533,91.05370818004252,0.5326732673267327,0.7920792079207921,0.9346534653465347,151.8389519036966,0
calibration,no_backfill,background,context,4,511,0.11999413734128872,32.48241297828685,103.40070841487281,0.5166340508806262,0.7808219178082192,0.9080234833659491,144.53895174201367,0
calibration,no_backfill,background,persistence,1,493,0.0670150800745505,18.140982176180817,30.96695848546315,0.18255578093306288,0.6166328600405679,0.8073022312373225,89.0160428668019,0
calibration,no_backfill,background,persistence,2,499,0.10719594747219562,29.01794298072335,51.66570297261189,0.20240480961923848,0.6232464929859719,0.8076152304609219,144.10877281229125,0
calibration,no_backfill,background,persistence,3,505,0.13816871490558205,37.402271124941066,68.08352442244225,0.23366336633663368,0.6475247524752475,0.7841584158415842,181.1256510891089,0
calibration,no_backfill,background,persistence,4,511,0.15807123589748942,42.78988355745037,80.46060991519896,0.2857142857142857,0.649706457925636,0.8023483365949119,204.31052628832353,0
calibration,no_backfill,background,quantile_raw,1,493,0.0889834613906376,24.0878229984456,69.49496515807398,0.6125760649087221,0.8296146044624746,0.920892494929006,133.2203473902631,0
calibration,no_backfill,background,quantile_raw,2,499,0.09520605334729283,25.772278641112166,63.38442816753013,0.5290581162324649,0.8036072144288577,0.9478957915831663,147.11231361656283,0
calibration,no_backfill,background,quantile_raw,3,505,0.11246042573285643,30.44303724588423,91.05370818004252,0.5326732673267327,0.7801980198019802,0.9346534653465347,151.7878599088401,0
calibration,no_backfill,background,quantile_raw,4,511,0.12294284924412303,33.280629290384105,103.40070841487281,0.5146771037181996,0.6829745596868885,0.8062622309197651,138.9552204360301,0
calibration,no_backfill,background,recovery,1,493,0.08898065765512801,24.08706402724315,69.49496515807398,0.6125760649087221,0.8296146044624746,0.920892494929006,133.23012357281874,0
calibration,no_backfill,background,recovery,2,499,0.0951222598209373,25.74959573352773,63.38442816753013,0.5290581162324649,0.811623246492986,0.9478957915831663,147.15351864321676,0
calibration,no_backfill,background,recovery,3,505,0.11238274920580747,30.42201021001208,91.05370818004252,0.5326732673267327,0.7841584158415842,0.9346534653465347,151.82337654731344,0
calibration,no_backfill,background,recovery,4,511,0.12192619165179513,33.005420080140944,103.40070841487281,0.5146771037181996,0.7064579256360078,0.8277886497064579,140.93543850979495,0
calibration,no_backfill,background,rolling,1,493,0.0889877698554665,24.088989299874783,69.49496515807398,0.6125760649087221,0.8296146044624746,0.920892494929006,133.2203473902631,0
calibration,no_backfill,background,rolling,2,499,0.09523712738878377,25.780690384143764,63.38442816753013,0.5290581162324649,0.8036072144288577,0.9478957915831663,147.11231361656283,0
calibration,no_backfill,background,rolling,3,505,0.11246241243943951,30.443575047356273,91.05370818004252,0.5326732673267327,0.7801980198019802,0.9346534653465347,151.7878599088401,0
calibration,no_backfill,background,rolling,4,511,0.12254112961462568,33.171883786679174,103.40070841487281,0.5146771037181996,0.700587084148728,0.8317025440313112,140.52992699199729,0
calibration,no_backfill,outage,context,1,49,0.07161072081228452,19.38502212388542,33.0651565261377,0.6326530612244898,0.8979591836734694,0.9795918367346939,184.79530613808433,6
calibration,no_backfill,outage,context,2,44,0.07516665209756164,20.347612722809934,32.395799258359666,0.7272727272727273,0.8636363636363636,0.9090909090909091,157.711765403473,6
calibration,no_backfill,outage,context,3,39,0.07799622020133595,21.11357680850164,40.58353356481725,0.5897435897435898,0.8974358974358975,0.9487179487179487,138.25945440792543,6
calibration,no_backfill,outage,context,4,33,0.09349920522749497,25.31023485508289,74.17516464646465,0.3939393939393939,0.6666666666666666,0.9090909090909091,113.4500810623712,6
calibration,no_backfill,outage,persistence,1,49,0.15279619677307835,41.3619304664723,57.02774931972789,0.10204081632653061,0.46938775510204084,0.5306122448979592,95.08355102040817,6
calibration,no_backfill,outage,persistence,2,44,0.12964014413889277,35.09358701839827,55.3240731060606,0.29545454545454547,0.6136363636363636,0.6818181818181818,148.33146856060606,6
calibration,no_backfill,outage,persistence,3,39,0.11610704745937477,31.430177747252745,53.34374957264957,0.3333333333333333,0.7435897435897436,0.8717948717948718,189.75812777777776,6
calibration,no_backfill,outage,persistence,4,33,0.1169795090063653,31.66635308802309,54.7783,0.48484848484848486,0.8484848484848485,0.8787878787878788,220.73609191919192,6
calibration,no_backfill,outage,quantile_raw,1,49,0.07161072069247827,19.38502209145387,33.0651565261377,0.6326530612244898,0.8979591836734694,0.9795918367346939,184.79530613808433,6
calibration,no_backfill,outage,quantile_raw,2,44,0.07519852296006767,20.356240165290316,32.395799258359666,0.7272727272727273,0.8636363636363636,0.9090909090909091,157.60063236669885,6
calibration,no_backfill,outage,quantile_raw,3,39,0.07849102318658614,21.247519976608867,40.58353356481725,0.5897435897435898,0.7435897435897436,0.9487179487179487,136.97969934180873,6
calibration,no_backfill,outage,quantile_raw,4,33,0.10120505368569122,27.39620803271661,74.17516464646465,0.3939393939393939,0.45454545454545453,0.6363636363636364,103.8030976155765,6
calibration,no_backfill,outage,recovery,1,49,0.07161072069247827,19.38502209145387,33.0651565261377,0.6326530612244898,0.8979591836734694,0.9795918367346939,184.79530613808433,6
calibration,no_backfill,outage,recovery,2,44,0.07519852296006767,20.356240165290316,32.395799258359666,0.7272727272727273,0.8636363636363636,0.9090909090909091,157.60063236669885,6
calibration,no_backfill,outage,recovery,3,39,0.07849102318658614,21.247519976608867,40.58353356481725,0.5897435897435898,0.7435897435897436,0.9487179487179487,136.97969934180873,6
calibration,no_backfill,outage,recovery,4,33,0.09809099866979437,26.553233339913334,74.17516464646465,0.3939393939393939,0.48484848484848486,0.7575757575757576,107.36755393850326,6
calibration,no_backfill,outage,rolling,1,49,0.07161072069247827,19.38502209145387,33.0651565261377,0.6326530612244898,0.8979591836734694,0.9795918367346939,184.79530613808433,6
calibration,no_backfill,outage,rolling,2,44,0.07519852296006767,20.356240165290316,32.395799258359666,0.7272727272727273,0.8636363636363636,0.9090909090909091,157.60063236669885,6
calibration,no_backfill,outage,rolling,3,39,0.07849102318658614,21.247519976608867,40.58353356481725,0.5897435897435898,0.7435897435897436,0.9487179487179487,136.97969934180873,6
