site,scenario,period,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
nist,clean,warmup,physical,3,289,0.06007128144394207,0.10805242114854977,0.5605536332179931,0.8062283737024222,0.9204152249134948,0.4871511671426544,0
nist,clean,warmup,physical,4,289,0.07256076971286653,0.13393656457562994,0.5640138408304498,0.8442906574394463,0.889273356401384,0.49424061793630975,0
nist,clean,warmup,physical_recovery,1,289,0.03081579859055046,0.04830888055433251,0.5190311418685121,0.8235294117647058,0.903114186851211,0.27766500758760904,0
nist,clean,warmup,physical_recovery,2,289,0.047494268347533425,0.0826675828824267,0.5190311418685121,0.8304498269896193,0.9100346020761245,0.39197885896302864,0
nist,clean,warmup,physical_recovery,3,289,0.06005864340807899,0.10805242114854977,0.5501730103806228,0.8166089965397924,0.9238754325259516,0.4869842086273649,0
nist,clean,warmup,physical_recovery,4,289,0.07256672643802507,0.13393656457562994,0.5640138408304498,0.8477508650519031,0.889273356401384,0.4942342486540768,0
nist,clean,warmup,raw,1,289,0.03130787286588715,0.04830888055433251,0.35986159169550175,0.6920415224913494,0.8166089965397924,0.2437806308792939,0
nist,clean,warmup,raw,2,289,0.04881447472345098,0.0826675828824267,0.35986159169550175,0.5986159169550173,0.7820069204152249,0.33465650222114435,0
nist,clean,warmup,raw,3,289,0.06136852880250617,0.10805242114854977,0.3494809688581315,0.6055363321799307,0.8096885813148789,0.4341090166952678,0
nist,clean,warmup,raw,4,289,0.07354554636768136,0.13393656457562994,0.36678200692041524,0.5951557093425606,0.7508650519031141,0.4230028457110819,0
nist,clean,warmup,recency,1,289,0.03092130228138265,0.04830888055433251,0.5224913494809689,0.8339100346020761,0.8858131487889274,0.2780452424305421,0
nist,clean,warmup,recency,2,289,0.04762333751949641,0.0826675828824267,0.5155709342560554,0.8131487889273357,0.8996539792387543,0.38810010228671604,0
nist,clean,warmup,recency,3,289,0.060151304250121586,0.10805242114854977,0.5570934256055363,0.8027681660899654,0.916955017301038,0.48589123994593486,0
nist,clean,warmup,recency,4,289,0.07250531681514419,0.13393656457562994,0.5432525951557093,0.8373702422145328,0.8823529411764706,0.4913423477955004,0
nist,clean,warmup,rolling,1,289,0.030928294264950383,0.04830888055433251,0.5432525951557093,0.8373702422145328,0.889273356401384,0.27830427062429175,0
nist,clean,warmup,rolling,2,289,0.04767343753823716,0.0826675828824267,0.5017301038062284,0.8304498269896193,0.903114186851211,0.39059556545720747,0
nist,clean,warmup,rolling,3,289,0.060289735796340796,0.10805242114854977,0.5640138408304498,0.8062283737024222,0.9204152249134948,0.4900101512499344,0
nist,clean,warmup,rolling,4,289,0.0727463753163997,0.13393656457562994,0.5570934256055363,0.8546712802768166,0.8927335640138409,0.4934564160120858,0
nist,joint_gradual,development_evaluation,aci_bounded,1,2138,0.03694606428241626,0.06006287538203265,0.4971936389148737,0.7993451824134705,0.8971000935453695,0.3085269138297644,26
nist,joint_gradual,development_evaluation,aci_bounded,2,2137,0.045988647859173226,0.08024737656036833,0.49227889564810484,0.7941038839494619,0.9003275620028077,0.3671103561147278,26
nist,joint_gradual,development_evaluation,aci_bounded,3,2137,0.052316416229779054,0.09165350806394758,0.4955545156761816,0.8006551240056153,0.8975198876930276,0.43898332641641197,26
nist,joint_gradual,development_evaluation,aci_bounded,4,2137,0.055960263174355165,0.10203787749495387,0.4946186242395882,0.7973795039775387,0.9036031820308844,0.4109452884925222,26
nist,joint_gradual,development_evaluation,mask50,1,2138,0.03693264950825317,0.06006287538203265,0.4953227315247895,0.7984097287184284,0.8961646398503275,0.3079553715961435,26
