site,case_id,case_group,horizon,n,events,days,population,endpoint,low_event_support,low_case_support
colorado,no_block_augmentation,sensitivity,2,128,31,35,recorded_ac,recovery_0_6,False,True
colorado,no_block_augmentation,sensitivity,3,125,34,34,recorded_ac,recovery_0_6,False,True
colorado,no_block_augmentation,sensitivity,4,124,31,31,recorded_ac,recovery_0_6,False,True
colorado,no_block_augmentation,sensitivity,1,435,46,72,recorded_ac,recovery_6_24,False,False
colorado,no_block_augmentation,sensitivity,2,440,46,62,recorded_ac,recovery_6_24,False,False
colorado,no_block_augmentation,sensitivity,3,443,46,55,recorded_ac,recovery_6_24,False,False
colorado,no_block_augmentation,sensitivity,4,444,46,57,recorded_ac,recovery_6_24,False,False
colorado,no_block_augmentation,sensitivity,1,567,46,86,recorded_ac,recovery,False,False
colorado,no_block_augmentation,sensitivity,2,568,46,77,recorded_ac,recovery,False,False
colorado,no_block_augmentation,sensitivity,3,568,46,68,recorded_ac,recovery,False,False
colorado,no_block_augmentation,sensitivity,4,568,46,65,recorded_ac,recovery,False,False
colorado,no_block_augmentation,sensitivity,1,864,46,110,recorded_ac,failure_recovery,False,False
colorado,no_block_augmentation,sensitivity,2,861,46,100,recorded_ac,failure_recovery,False,False
colorado,no_block_augmentation,sensitivity,3,860,46,92,recorded_ac,failure_recovery,False,False
colorado,no_block_augmentation,sensitivity,4,859,46,91,recorded_ac,failure_recovery,False,False
colorado,no_block_augmentation,sensitivity,1,3957,46,322,recorded_ac,all,False,False
colorado,no_block_augmentation,sensitivity,2,3957,46,322,recorded_ac,all,False,False
colorado,no_block_augmentation,sensitivity,3,3957,46,322,recorded_ac,all,False,False
colorado,no_block_augmentation,sensitivity,4,3957,46,322,recorded_ac,all,False,False
colorado,no_block_augmentation,sensitivity,1,297,46,64,exclude_bright_zero,outage,False,False
colorado,no_block_augmentation,sensitivity,2,293,45,54,exclude_bright_zero,outage,False,False
colorado,no_block_augmentation,sensitivity,3,292,44,46,exclude_bright_zero,outage,False,False
colorado,no_block_augmentation,sensitivity,4,291,43,45,exclude_bright_zero,outage,False,False
colorado,no_block_augmentation,sensitivity,1,132,31,40,exclude_bright_zero,recovery_0_6,False,True
colorado,no_block_augmentation,sensitivity,2,128,31,35,exclude_bright_zero,recovery_0_6,False,True
colorado,no_block_augmentation,sensitivity,3,125,34,34,exclude_bright_zero,recovery_0_6,False,True
colorado,no_block_augmentation,sensitivity,4,124,31,31,exclude_bright_zero,recovery_0_6,False,True
colorado,no_block_augmentation,sensitivity,1,435,46,72,exclude_bright_zero,recovery_6_24,False,False
colorado,no_block_augmentation,sensitivity,2,440,46,62,exclude_bright_zero,recovery_6_24,False,False
colorado,no_block_augmentation,sensitivity,3,443,46,55,exclude_bright_zero,recovery_6_24,False,False
colorado,no_block_augmentation,sensitivity,4,444,46,57,exclude_bright_zero,recovery_6_24,False,False
colorado,no_block_augmentation,sensitivity,1,567,46,86,exclude_bright_zero,recovery,False,False
colorado,no_block_augmentation,sensitivity,2,568,46,77,exclude_bright_zero,recovery,False,False
colorado,no_block_augmentation,sensitivity,3,568,46,68,exclude_bright_zero,recovery,False,False
colorado,no_block_augmentation,sensitivity,4,568,46,65,exclude_bright_zero,recovery,False,False
colorado,no_block_augmentation,sensitivity,1,864,46,110,exclude_bright_zero,failure_recovery,False,False
colorado,no_block_augmentation,sensitivity,2,861,46,100,exclude_bright_zero,failure_recovery,False,False
colorado,no_block_augmentation,sensitivity,3,860,46,92,exclude_bright_zero,failure_recovery,False,False
colorado,no_block_augmentation,sensitivity,4,859,46,91,exclude_bright_zero,failure_recovery,False,False
colorado,no_block_augmentation,sensitivity,1,3957,46,322,exclude_bright_zero,all,False,False
colorado,no_block_augmentation,sensitivity,2,3957,46,322,exclude_bright_zero,all,False,False
colorado,no_block_augmentation,sensitivity,3,3957,46,322,exclude_bright_zero,all,False,False
colorado,no_block_augmentation,sensitivity,4,3957,46,322,exclude_bright_zero,all,False,False
colorado,privileged_labels,diagnostic,1,297,46,64,recorded_ac,outage,False,False
colorado,privileged_labels,diagnostic,2,293,45,54,recorded_ac,outage,False,False
colorado,privileged_labels,diagnostic,3,292,44,46,recorded_ac,outage,False,False
colorado,privileged_labels,diagnostic,4,291,43,45,recorded_ac,outage,False,False
colorado,privileged_labels,diagnostic,1,132,31,40,recorded_ac,recovery_0_6,False,True
colorado,privileged_labels,diagnostic,2,128,31,35,recorded_ac,recovery_0_6,False,True
colorado,privileged_labels,diagnostic,3,125,34,34,recorded_ac,recovery_0_6,False,True
colorado,privileged_labels,diagnostic,4,124,31,31,recorded_ac,recovery_0_6,False,True
colorado,privileged_labels,diagnostic,1,435,46,72,recorded_ac,recovery_6_24,False,False
colorado,privileged_labels,diagnostic,2,440,46,62,recorded_ac,recovery_6_24,False,False
colorado,privileged_labels,diagnostic,3,443,46,55,recorded_ac,recovery_6_24,False,False
colorado,privileged_labels,diagnostic,4,444,46,57,recorded_ac,recovery_6_24,False,False
colorado,privileged_labels,diagnostic,1,567,46,86,recorded_ac,recovery,False,False
colorado,privileged_labels,diagnostic,2,568,46,77,recorded_ac,recovery,False,False
colorado,privileged_labels,diagnostic,3,568,46,68,recorded_ac,recovery,False,False
colorado,privileged_labels,diagnostic,4,568,46,65,recorded_ac,recovery,False,False
colorado,privileged_labels,diagnostic,1,864,46,110,recorded_ac,failure_recovery,False,False
colorado,privileged_labels,diagnostic,2,861,46,100,recorded_ac,failure_recovery,False,False
colorado,privileged_labels,diagnostic,3,860,46,92,recorded_ac,failure_recovery,False,False
colorado,privileged_labels,diagnostic,4,859,46,91,recorded_ac,failure_recovery,False,False
colorado,privileged_labels,diagnostic,1,3957,46,322,recorded_ac,all,False,False
colorado,privileged_labels,diagnostic,2,3957,46,322,recorded_ac,all,False,False
colorado,privileged_labels,diagnostic,3,3957,46,322,recorded_ac,all,False,False
colorado,privileged_labels,diagnostic,4,3957,46,322,recorded_ac,all,False,False
colorado,privileged_labels,diagnostic,1,297,46,64,exclude_bright_zero,outage,False,False
colorado,privileged_labels,diagnostic,2,293,45,54,exclude_bright_zero,outage,False,False
colorado,privileged_labels,diagnostic,3,292,44,46,exclude_bright_zero,outage,False,False
colorado,privileged_labels,diagnostic,4,291,43,45,exclude_bright_zero,outage,False,False
colorado,privileged_labels,diagnostic,1,132,31,40,exclude_bright_zero,recovery_0_6,False,True
colorado,privileged_labels,diagnostic,2,128,31,35,exclude_bright_zero,recovery_0_6,False,True
colorado,privileged_labels,diagnostic,3,125,34,34,exclude_bright_zero,recovery_0_6,False,True
colorado,privileged_labels,diagnostic,4,124,31,31,exclude_bright_zero,recovery_0_6,False,True
colorado,privileged_labels,diagnostic,1,435,46,72,exclude_bright_zero,recovery_6_24,False,False
colorado,privileged_labels,diagnostic,2,440,46,62,exclude_bright_zero,recovery_6_24,False,False
colorado,privileged_labels,diagnostic,3,443,46,55,exclude_bright_zero,recovery_6_24,False,False
colorado,privileged_labels,diagnostic,4,444,46,57,exclude_bright_zero,recovery_6_24,False,False
colorado,privileged_labels,diagnostic,1,567,46,86,exclude_bright_zero,recovery,False,False
colorado,privileged_labels,diagnostic,2,568,46,77,exclude_bright_zero,recovery,False,False
colorado,privileged_labels,diagnostic,3,568,46,68,exclude_bright_zero,recovery,False,False
colorado,privileged_labels,diagnostic,4,568,46,65,exclude_bright_zero,recovery,False,False
colorado,privileged_labels,diagnostic,1,864,46,110,exclude_bright_zero,failure_recovery,False,False
colorado,privileged_labels,diagnostic,2,861,46,100,exclude_bright_zero,failure_recovery,False,False
colorado,privileged_labels,diagnostic,3,860,46,92,exclude_bright_zero,failure_recovery,False,False
colorado,privileged_labels,diagnostic,4,859,46,91,exclude_bright_zero,failure_recovery,False,False
colorado,privileged_labels,diagnostic,1,3957,46,322,exclude_bright_zero,all,False,False
colorado,privileged_labels,diagnostic,2,3957,46,322,exclude_bright_zero,all,False,False
colorado,privileged_labels,diagnostic,3,3957,46,322,exclude_bright_zero,all,False,False
colorado,privileged_labels,diagnostic,4,3957,46,322,exclude_bright_zero,all,False,False
colorado,cross_site_weights,sensitivity,1,297,46,64,recorded_ac,outage,False,False
colorado,cross_site_weights,sensitivity,2,293,45,54,recorded_ac,outage,False,False
colorado,cross_site_weights,sensitivity,3,292,44,46,recorded_ac,outage,False,False
colorado,cross_site_weights,sensitivity,4,291,43,45,recorded_ac,outage,False,False
colorado,cross_site_weights,sensitivity,1,132,31,40,recorded_ac,recovery_0_6,False,True
colorado,cross_site_weights,sensitivity,2,128,31,35,recorded_ac,recovery_0_6,False,True
colorado,cross_site_weights,sensitivity,3,125,34,34,recorded_ac,recovery_0_6,False,True
colorado,cross_site_weights,sensitivity,4,124,31,31,recorded_ac,recovery_0_6,False,True
colorado,cross_site_weights,sensitivity,1,435,46,72,recorded_ac,recovery_6_24,False,False
colorado,cross_site_weights,sensitivity,2,440,46,62,recorded_ac,recovery_6_24,False,False
colorado,cross_site_weights,sensitivity,3,443,46,55,recorded_ac,recovery_6_24,False,False
colorado,cross_site_weights,sensitivity,4,444,46,57,recorded_ac,recovery_6_24,False,False
colorado,cross_site_weights,sensitivity,1,567,46,86,recorded_ac,recovery,False,False
colorado,cross_site_weights,sensitivity,2,568,46,77,recorded_ac,recovery,False,False
colorado,cross_site_weights,sensitivity,3,568,46,68,recorded_ac,recovery,False,False
colorado,cross_site_weights,sensitivity,4,568,46,65,recorded_ac,recovery,False,False
colorado,cross_site_weights,sensitivity,1,864,46,110,recorded_ac,failure_recovery,False,False
colorado,cross_site_weights,sensitivity,2,861,46,100,recorded_ac,failure_recovery,False,False
colorado,cross_site_weights,sensitivity,3,860,46,92,recorded_ac,failure_recovery,False,False
colorado,cross_site_weights,sensitivity,4,859,46,91,recorded_ac,failure_recovery,False,False
colorado,cross_site_weights,sensitivity,1,3957,46,322,recorded_ac,all,False,False
colorado,cross_site_weights,sensitivity,2,3957,46,322,recorded_ac,all,False,False
colorado,cross_site_weights,sensitivity,3,3957,46,322,recorded_ac,all,False,False
colorado,cross_site_weights,sensitivity,4,3957,46,322,recorded_ac,all,False,False
colorado,cross_site_weights,sensitivity,1,297,46,64,exclude_bright_zero,outage,False,False
colorado,cross_site_weights,sensitivity,2,293,45,54,exclude_bright_zero,outage,False,False
colorado,cross_site_weights,sensitivity,3,292,44,46,exclude_bright_zero,outage,False,False
colorado,cross_site_weights,sensitivity,4,291,43,45,exclude_bright_zero,outage,False,False
colorado,cross_site_weights,sensitivity,1,132,31,40,exclude_bright_zero,recovery_0_6,False,True
colorado,cross_site_weights,sensitivity,2,128,31,35,exclude_bright_zero,recovery_0_6,False,True
colorado,cross_site_weights,sensitivity,3,125,34,34,exclude_bright_zero,recovery_0_6,False,True
colorado,cross_site_weights,sensitivity,4,124,31,31,exclude_bright_zero,recovery_0_6,False,True
colorado,cross_site_weights,sensitivity,1,435,46,72,exclude_bright_zero,recovery_6_24,False,False
colorado,cross_site_weights,sensitivity,2,440,46,62,exclude_bright_zero,recovery_6_24,False,False
colorado,cross_site_weights,sensitivity,3,443,46,55,exclude_bright_zero,recovery_6_24,False,False
colorado,cross_site_weights,sensitivity,4,444,46,57,exclude_bright_zero,recovery_6_24,False,False
colorado,cross_site_weights,sensitivity,1,567,46,86,exclude_bright_zero,recovery,False,False
colorado,cross_site_weights,sensitivity,2,568,46,77,exclude_bright_zero,recovery,False,False
colorado,cross_site_weights,sensitivity,3,568,46,68,exclude_bright_zero,recovery,False,False
colorado,cross_site_weights,sensitivity,4,568,46,65,exclude_bright_zero,recovery,False,False
colorado,cross_site_weights,sensitivity,1,864,46,110,exclude_bright_zero,failure_recovery,False,False
colorado,cross_site_weights,sensitivity,2,861,46,100,exclude_bright_zero,failure_recovery,False,False
colorado,cross_site_weights,sensitivity,3,860,46,92,exclude_bright_zero,failure_recovery,False,False
colorado,cross_site_weights,sensitivity,4,859,46,91,exclude_bright_zero,failure_recovery,False,False
colorado,cross_site_weights,sensitivity,1,3957,46,322,exclude_bright_zero,all,False,False
colorado,cross_site_weights,sensitivity,2,3957,46,322,exclude_bright_zero,all,False,False
colorado,cross_site_weights,sensitivity,3,3957,46,322,exclude_bright_zero,all,False,False
colorado,cross_site_weights,sensitivity,4,3957,46,322,exclude_bright_zero,all,False,False
colorado,stale_transport,sensitivity,1,297,46,64,recorded_ac,outage,False,False
colorado,stale_transport,sensitivity,2,293,45,54,recorded_ac,outage,False,False
colorado,stale_transport,sensitivity,3,292,44,46,recorded_ac,outage,False,False
colorado,stale_transport,sensitivity,4,291,43,45,recorded_ac,outage,False,False
colorado,stale_transport,sensitivity,1,132,31,40,recorded_ac,recovery_0_6,False,True
colorado,stale_transport,sensitivity,2,128,31,35,recorded_ac,recovery_0_6,False,True
colorado,stale_transport,sensitivity,3,125,34,34,recorded_ac,recovery_0_6,False,True
colorado,stale_transport,sensitivity,4,124,31,31,recorded_ac,recovery_0_6,False,True
colorado,stale_transport,sensitivity,1,435,46,72,recorded_ac,recovery_6_24,False,False
colorado,stale_transport,sensitivity,2,440,46,62,recorded_ac,recovery_6_24,False,False
colorado,stale_transport,sensitivity,3,443,46,55,recorded_ac,recovery_6_24,False,False
colorado,stale_transport,sensitivity,4,444,46,57,recorded_ac,recovery_6_24,False,False
colorado,stale_transport,sensitivity,1,567,46,86,recorded_ac,recovery,False,False
colorado,stale_transport,sensitivity,2,568,46,77,recorded_ac,recovery,False,False
colorado,stale_transport,sensitivity,3,568,46,68,recorded_ac,recovery,False,False
colorado,stale_transport,sensitivity,4,568,46,65,recorded_ac,recovery,False,False
colorado,stale_transport,sensitivity,1,864,46,110,recorded_ac,failure_recovery,False,False
colorado,stale_transport,sensitivity,2,861,46,100,recorded_ac,failure_recovery,False,False
colorado,stale_transport,sensitivity,3,860,46,92,recorded_ac,failure_recovery,False,False
colorado,stale_transport,sensitivity,4,859,46,91,recorded_ac,failure_recovery,False,False
colorado,stale_transport,sensitivity,1,3957,46,322,recorded_ac,all,False,False
colorado,stale_transport,sensitivity,2,3957,46,322,recorded_ac,all,False,False
colorado,stale_transport,sensitivity,3,3957,46,322,recorded_ac,all,False,False
colorado,stale_transport,sensitivity,4,3957,46,322,recorded_ac,all,False,False
colorado,stale_transport,sensitivity,1,297,46,64,exclude_bright_zero,outage,False,False
colorado,stale_transport,sensitivity,2,293,45,54,exclude_bright_zero,outage,False,False
colorado,stale_transport,sensitivity,3,292,44,46,exclude_bright_zero,outage,False,False
colorado,stale_transport,sensitivity,4,291,43,45,exclude_bright_zero,outage,False,False
colorado,stale_transport,sensitivity,1,132,31,40,exclude_bright_zero,recovery_0_6,False,True
colorado,stale_transport,sensitivity,2,128,31,35,exclude_bright_zero,recovery_0_6,False,True
colorado,stale_transport,sensitivity,3,125,34,34,exclude_bright_zero,recovery_0_6,False,True
colorado,stale_transport,sensitivity,4,124,31,31,exclude_bright_zero,recovery_0_6,False,True
colorado,stale_transport,sensitivity,1,435,46,72,exclude_bright_zero,recovery_6_24,False,False
colorado,stale_transport,sensitivity,2,440,46,62,exclude_bright_zero,recovery_6_24,False,False
colorado,stale_transport,sensitivity,3,443,46,55,exclude_bright_zero,recovery_6_24,False,False
colorado,stale_transport,sensitivity,4,444,46,57,exclude_bright_zero,recovery_6_24,False,False
colorado,stale_transport,sensitivity,1,567,46,86,exclude_bright_zero,recovery,False,False
colorado,stale_transport,sensitivity,2,568,46,77,exclude_bright_zero,recovery,False,False
colorado,stale_transport,sensitivity,3,568,46,68,exclude_bright_zero,recovery,False,False
colorado,stale_transport,sensitivity,4,568,46,65,exclude_bright_zero,recovery,False,False
colorado,stale_transport,sensitivity,1,864,46,110,exclude_bright_zero,failure_recovery,False,False
colorado,stale_transport,sensitivity,2,861,46,100,exclude_bright_zero,failure_recovery,False,False
colorado,stale_transport,sensitivity,3,860,46,92,exclude_bright_zero,failure_recovery,False,False
colorado,stale_transport,sensitivity,4,859,46,91,exclude_bright_zero,failure_recovery,False,False
colorado,stale_transport,sensitivity,1,3957,46,322,exclude_bright_zero,all,False,False
colorado,stale_transport,sensitivity,2,3957,46,322,exclude_bright_zero,all,False,False
colorado,stale_transport,sensitivity,3,3957,46,322,exclude_bright_zero,all,False,False
colorado,stale_transport,sensitivity,4,3957,46,322,exclude_bright_zero,all,False,False
